timestamp,market_trend,market_breadth,market_cycle,market_volatility,y_continuous,y_binary
2017-03-27,1.194458544455448,1.3312030187937338,0.5700572822014344,0.4288981700061678,1.0,1
2017-03-28,1.3069971010983152,1.6445894908862695,0.5773762560676887,0.6000992450269551,1.0,1
2017-03-29,1.1249653967581388,1.613844293862705,0.6168910396850854,0.7222621761387944,1.0,1
2017-03-30,1.2611181840582584,1.424068450270274,0.5727489571271357,0.5984452056895202,1.0,1
2017-03-31,1.3000479637509503,1.0716023293569152,0.2917041380068665,0.6850138054667282,1.0,1
2017-04-03,1.1535783321947384,0.8896883008572036,0.1617152179803501,0.903444496212603,1.0,1
2017-04-04,1.2160322690301797,0.7105973029650642,-0.1297701890024419,0.8599191206232666,1.0,1
2017-04-05,1.1448750079001029,0.859861955317047,-0.216925240317035,1.0036162935542972,1.0,1
2017-04-07,0.9888517250371166,0.6793905195018712,0.0015803003318435,1.1887575386691829,1.0,1
2017-04-10,0.9607396035685808,0.6650496320090616,-0.6991449529715534,1.0628977525840198,1.0,1
2017-04-11,0.9652800028505608,0.4857538651354193,-0.6938561581398789,1.326822749682245,1.0,1
2017-04-12,1.0009283860724754,0.9687848058093148,-0.6365753769662129,1.3641570535466871,1.0,1
2017-04-13,0.6199574398546747,0.785942305878352,-0.6022678000593428,1.3339763685956434,1.0,1
2017-04-14,0.5763281542106184,0.7708859002350704,-0.640391140427292,0.463740605527049,1.0,1
2017-04-17,0.2546490634313427,0.4259542296867819,-1.2448222656357024,0.6658393964170833,1.0,1
2017-04-18,-0.209012754018426,-0.0798286547812056,-1.2201752655391582,-0.1555297511794041,1.0,1
2017-04-19,0.0701634177629868,-0.0822870103737696,-1.0380496592120485,-1.466629351419822,1.0,1
2017-04-20,0.4043540833971681,0.4116299261528095,-0.6945682845257743,-1.2738495434177186,1.0,1
2017-04-21,0.1605053390799793,0.4000068864090809,-0.7807870394840281,-1.2345693939897264,1.0,1
2017-04-24,0.2679414348047474,0.3884530634665956,-1.0281612925654031,-1.4604261042696864,1.0,1
2017-04-25,0.1376066110091316,0.0445347683314046,-1.0173746605178136,-1.0046139974474804,1.0,1
2017-04-26,0.1316747974724731,0.0400656608305506,-1.0732619676241415,-0.9097526247067276,1.0,1
2017-04-27,0.4914297426441028,0.3711062873426382,-0.5521042970257393,-0.4689756645984165,1.0,1
2017-04-28,0.7923848872721091,0.5290017836949241,-0.4681275731690743,-0.6146978037792362,1.0,1
2017-05-03,0.7342153973066725,0.8509412911556631,-0.1660257038916752,-0.6475973083531025,1.0,1
2017-05-04,0.7948504249527187,0.6715891398309659,0.4861059059754791,-0.3049028224616081,1.0,1
2017-05-05,0.8873125439754532,0.3334041052757451,0.1384035509282119,0.0325848808212925,1.0,1
2017-05-08,1.0415480939509858,0.3279767379818309,0.0673113262832503,0.2644206459139174,1.0,1
2017-05-09,1.174495906014026,0.4884986215799266,0.4308662920882009,0.3437273183942962,1.0,1
2017-05-10,1.4674981501767563,0.810819073754819,0.3438417931291034,0.4376416063044728,1.0,1
2017-05-11,1.465479670376988,0.7972098920612727,1.239146568408298,0.1871563173704374,1.0,1
2017-05-12,1.3493428674670478,0.7837518103940726,0.7457557724082543,0.483588996543602,1.0,1
2017-05-15,1.5206872106890823,0.7744420363412192,0.7453005870556889,0.6316567995972652,1.0,1
2017-05-16,1.8171602945262388,0.6025185765279065,1.144385178948485,0.5484514575513834,1.0,1
2017-05-17,1.653817302288325,0.7591768135528116,0.8396075887087957,0.1896603546526388,1.0,1
2017-05-18,1.6530676779011644,0.5853413993256424,1.0907939019885602,0.3112515281435741,1.0,1
2017-05-19,1.4099519962883893,0.7436032895114926,1.3092813667094796,0.5519770957241573,1.0,1
2017-05-22,1.624478089742612,0.7387203313285754,0.787932898836198,0.2729419285526053,1.0,1
2017-05-23,1.700358735011735,0.8925506808977387,0.7811643779540086,0.1227306921018849,1.0,1
2017-05-24,1.454140041398171,0.7209945946444997,0.7766103639228039,0.2440537027590572,1.0,1
2017-05-25,1.7160721888751609,0.8752245289910635,0.7976696568243541,0.0201740469450055,1.0,1
2017-05-26,1.875385985885671,0.7065562397031189,1.0341588016336778,-0.2308666923029419,1.0,1
2017-05-29,1.8478374709151468,1.020524006193224,1.1825635227442717,-0.2688097959294414,1.0,1
2017-05-30,1.753024489144004,0.0482591203425045,1.056985674148934,0.0665904587306331,1.0,1
2017-05-31,1.252681551844721,0.3670677501014964,0.922310271638414,0.4837606214841081,1.0,1
2017-06-01,1.2622853525230937,0.2079785611629635,0.7438183842107803,-0.9517245769275726,1.0,1
2017-06-02,1.313185370212494,0.6922482657043687,0.9558330511836436,-0.5050010089133047,1.0,1
2017-06-05,1.3342134901280538,0.6950013033766005,0.8609397293735552,-0.2069608727604918,1.0,1
2017-06-06,1.2462565412213134,0.70073851551663,0.3695600011459014,0.1099320402589361,1.0,1
2017-06-07,1.3764840633544717,1.020326625829714,0.8223587696010949,0.3702304451606424,1.0,1
2017-06-08,1.4376762297448735,1.1690176902631066,0.4898693820744867,0.3799128462938188,1.0,1
2017-06-09,1.3215099010953335,1.3211022861507642,0.5157510890889462,0.5159884910354312,1.0,1
2017-06-12,1.2427080825307777,1.0016437349913894,0.2498035146871383,0.6346324606318275,1.0,1
2017-06-13,1.1091690053036654,1.3183025286358874,-0.2502566635538,0.838981662676399,1.0,1
2017-06-14,1.1958504280762974,1.629523129915106,0.5186134281174418,0.7653674704999301,1.0,1
2017-06-15,1.247881642486233,1.7568912058798691,0.4132369750402307,0.8486413306159543,1.0,1
2017-06-16,1.2321053307353356,1.570783076177651,0.3415561372330716,0.9576614576073078,1.0,1
2017-06-19,1.280870559432176,1.5440319258886035,0.3082462831667991,1.194494040372308,1.0,1
2017-06-20,1.4869986174161052,1.820472653050268,0.5566980051794974,1.2583600886811437,1.0,1
2017-06-21,1.5139040691709604,1.488116912605847,0.8524366096475678,0.933025483113928,1.0,1
2017-06-22,1.4026033125262092,1.4620782030366295,0.4461789378360249,1.022130128182653,1.0,1
2017-06-23,1.5186603551290432,1.5902382308859304,0.2453786401600054,1.0839074257443335,1.0,1
2017-06-26,1.5504568314882408,1.567186000970443,0.6786195690016885,0.9653261611526388,1.0,1
2017-06-27,1.5688873879996192,1.8415758357440344,1.3017508303801886,1.039751827304351,1.0,1
2017-06-28,1.2292691866685388,1.8016569412345889,0.265148778834922,1.133175657561012,1.0,1
2017-06-29,1.247826304525557,1.3360558669774028,0.3913545182627276,0.2004562147427578,1.0,1
2017-06-30,1.3130906370225206,1.5893408196514738,0.1615472751587467,0.4062458992926907,1.0,1
2017-07-03,1.3004140339563692,1.5601035994894823,0.5839523824786124,0.4725817169459825,1.0,1
2017-07-04,1.1692122470590045,1.7990498969525284,0.090705011132151,0.7139039256297119,1.0,1
2017-07-05,1.0678301891549975,1.6242448111767742,0.0896152161782902,0.6847284851350948,1.0,1
2017-07-06,1.144343145465269,1.7322326208737444,0.0335654594941093,0.7369297016923215,1.0,1
2017-07-07,1.1397247497087766,1.5723210080147592,-0.3016855205274259,0.775785935696496,1.0,1
2017-07-10,0.8588148432094033,1.552340999519623,-0.4092983374528053,0.9870515728317264,1.0,1
2017-07-11,0.3954204980282241,0.475707833944243,-0.680942857174305,0.1076435851756009,1.0,1
2017-07-12,0.5214255159618633,0.8787905212193401,-0.5195203543224135,-1.7034922190227677,1.0,1
2017-07-13,0.6623071769485921,1.0028210413143026,-0.2472097108079309,-1.3312073307335397,1.0,1
2017-07-14,0.7519786597854776,1.2560844229918406,-0.4290686155470149,-1.0998672751717635,1.0,1
2017-07-17,0.7473477020456716,1.379460198053209,-0.2504474873411014,-0.7920679987843141,1.0,1
2017-07-18,0.362372004839573,0.9752834514494504,-0.6044845316107326,-0.3168267527974198,1.0,1
2017-07-19,0.0124810689081383,0.3160591278657753,-0.8944973425655364,-1.5480469773117005,1.0,1
2017-07-20,0.0371789676480394,0.3241687947227122,-1.0307077338526938,-2.443069191000709,1.0,1
2017-07-21,-0.103451869636244,0.1958538109188401,-1.051948359097063,-1.7220447138871262,1.0,1
2017-07-24,-0.4832369747243425,-0.337267627489788,-1.4602823531280995,-1.7379323090088563,1.0,1
2017-07-25,-0.7275125177836171,-0.463233666627824,-1.2445761215686624,-2.8617351536540587,1.0,1
2017-07-26,-0.3904330816247899,-0.4557490197078395,-1.4620989704346494,-3.0,1.0,1
2017-07-27,-0.0075408812488889,-0.1835471397263756,-1.1432900014852962,-3.0,1.0,1
2017-07-28,-0.0096882284828327,-0.0453774728693349,-1.0296657571196055,-2.9991512574126946,1.0,1
2017-07-31,0.1830849233351358,-0.1775277877909303,-0.9193260681227824,-2.231819242896366,1.0,1
2017-08-01,0.2319757220325579,0.0954194231470905,-0.4008783160188651,-1.9200591832993683,1.0,1
2017-08-02,0.1068939084884109,-0.0399448877954985,-0.344570088504335,-1.367847390947334,1.0,1
2017-08-03,-0.0132490587750327,-0.1750554319044421,-0.4815605207286118,-1.271018405589225,1.0,1
2017-08-04,0.1091582757286023,-0.0439845720143956,-0.7448203299593739,-1.1902906275192693,1.0,1
2017-08-07,0.1545423705624529,-0.3197385867319779,0.0798383414289722,-0.933031868803028,1.0,1
2017-08-08,0.1172162211880925,-0.0564320013800239,0.6066395936705653,-0.5461500056268566,1.0,1
2017-08-09,-0.1774789469960344,-0.2044670301515445,0.4901598432331533,-0.20819863755166,1.0,1
2017-08-10,-0.6487729953327949,-0.3506485570582145,-0.1910689835763081,-1.0527782245510575,1.0,1
2017-08-11,-0.7737092920496764,-0.771315995880509,-0.7218301718299129,-2.6884085709120007,1.0,1
2017-08-14,-0.7893373202605732,-0.3601648638845247,-0.9127705328230316,-2.4836816444986183,1.0,1
2017-08-15,-0.4830846333890196,-0.6342541529438165,-0.3758737060816571,-1.9286722148155533,1.0,1
2017-08-16,-0.5393998047786865,-0.6330272860367088,-0.596245944111292,-1.8776313704134453,1.0,1
2017-08-17,-0.5293612175586553,-0.4934465514610423,-0.4821312352293088,-1.5437718575936552,1.0,1
2017-08-18,-0.9709929285139566,-0.6291809764079223,-1.1389245660497946,-0.9966989102874334,1.0,1
2017-08-21,-0.880964209136713,-0.3559576990408705,-1.560968095910136,-2.7122747589759144,1.0,1
2017-08-22,-1.0010959115080869,-0.6321079828820295,-1.532265282907277,-1.9534808597015585,1.0,1
2017-08-23,-1.1839964853059253,-1.4455907791062392,-1.7752623479443317,-1.965980064748647,1.0,1
2017-08-24,-1.1078898405511544,-1.299879421156929,-1.223335498716051,-2.284587808718155,1.0,1
2017-08-25,-1.077701013856647,-0.887783828186145,-0.8157582593115605,-1.5553380752909072,1.0,1
2017-08-28,-1.0164826829389058,-0.7516384903938477,-1.1487153247813555,-1.035240596392967,1.0,1
2017-08-29,-0.8421331535915754,-0.480738244822098,-1.495398009638513,-0.4615724428167311,1.0,1
2017-08-30,-0.8576332272792683,-0.6178570271902726,-1.1293010331613689,-0.2533042157752618,1.0,1
2017-08-31,-0.7238250675193894,-0.8883877512573229,-0.6287581802495595,-0.0593673260526067,1.0,1
2017-09-01,-0.714512405863058,-0.3455783248049582,0.0752966980763781,0.1716799657914668,1.0,1
2017-09-05,-0.6124593209602829,-0.346032102848347,0.5225476914227566,0.4354467881676402,1.0,1
2017-09-06,-0.6455343912668438,-0.48326423117712,0.319195903112102,0.6689047398463401,1.0,1
2017-09-07,-0.7315881723141205,-0.7569881945043193,0.7455512171192352,0.6979833605111765,1.0,1
2017-09-08,-0.6513255061747224,-0.6233948262906412,0.6108998006614879,0.4791115981348484,1.0,1
2017-09-11,-0.6732095119903502,-0.7579469138584645,1.1030895784811598,0.753730941529657,1.0,1
2017-09-12,-0.9568192109520168,-1.1591674355815142,0.5629028922456444,0.8055854102999012,1.0,1
2017-09-13,-0.8001914779942665,-1.1499665228771545,0.3084698275400789,-0.5051952198369156,1.0,1
2017-09-14,-0.5855838138880043,-0.8790919264737299,1.078175587041785,-0.246823120627318,1.0,1
2017-09-15,-0.4612536933115652,-0.8768531697723274,0.9529926556676136,-0.2106138474400919,1.0,1
2017-09-18,-0.4580392379672435,-1.010300545044146,0.7312515223201732,0.0227163976466757,1.0,1
2017-09-19,-0.3828141103577113,-0.6107691185494429,1.2060745720806003,0.3336821327258565,1.0,1
2017-09-20,-0.4000696159043615,-0.6175435116135168,0.6594993819894619,0.5838765125922663,1.0,1
2017-09-21,-0.3650999962083779,-0.8912737325190797,1.1770467759322898,0.7678622883291034,1.0,1
2017-09-22,-0.337445994194131,-0.7545888101621581,0.8643102484323532,1.0502349175502428,1.0,1
2017-09-25,-0.363274375281974,-1.1557420947038302,0.9229770656249996,1.0834448234296117,1.0,1
2017-09-26,-0.4671589297776289,-1.1495421844557396,0.9340471980938078,1.0608852858879536,1.0,1
2017-09-27,-0.3620594561386461,-0.743374413393003,0.8988012611660575,0.9871428629881606,1.0,1
2017-09-28,-0.4758085870276787,-0.608912032081272,0.0291744926455297,1.0194155060573429,1.0,1
2017-09-29,-0.6224171845421788,-0.2061559111173576,-0.0823629983206495,0.7226680582514193,1.0,1
2017-10-02,-0.585111731839844,-0.6090098309381724,0.4944919784879837,0.2269121109125123,1.0,1
2017-10-03,-0.7778302058270521,-0.3330147169393671,0.439138195803243,0.5767919803550987,1.0,1
2017-10-04,-0.9738264941370928,-0.4497658667493847,0.0228188358558321,-0.1595025243292656,1.0,1
2017-10-05,-0.7760478710957441,-0.5663266935526426,-0.2127365570707823,-0.8488697342828987,1.0,1
2017-10-06,-0.7719411995582792,-0.33196922009101,-0.3091247356411643,-0.6556242754232543,1.0,1
2017-10-09,-0.740258563392067,-0.0972391001585506,-0.4248233627166156,-0.3399027306732723,1.0,1
2017-10-10,-0.6778732224358247,-0.3324342884528205,0.185232403238006,0.0428658627795368,1.0,1
2017-10-11,-0.540338613416389,-0.4475832750230376,0.2056368341429998,0.4142554883595191,1.0,1
2017-10-12,-0.5751220323475844,-0.4461913757057898,-0.1188943287365312,0.5450270968637021,1.0,1
2017-10-13,-0.4856967274390708,-0.324580498262911,-0.6612272547127173,0.5693818033903263,1.0,1
2017-10-16,-0.3879255258995102,-0.3202512683499173,-0.2949340825808705,0.7710413556569936,1.0,1
2017-10-17,-0.4073415381353537,-0.5510089659828821,0.1715706209250822,0.9159079426435808,1.0,1
2017-10-18,-0.3319944026924046,-0.5454925316693192,0.3553180353394738,0.9666058581764324,1.0,1
2017-10-19,-0.4898443815070577,-0.657001168028594,0.0085725330274668,0.9584063117221068,1.0,1
2017-10-20,-0.4715605553244946,-1.001799859274559,0.5935831372449554,0.52867166885723,1.0,1
2017-10-23,-0.7289601614710278,-1.1065980840836995,-0.579338384463206,0.7715828135173851,1.0,1
2017-10-24,-1.1154342917848994,-1.2104940768645975,-0.959014830248588,-0.3406564797214139,1.0,1
2017-10-25,-1.0102246460570437,-1.0839340353624471,-0.7379031043451101,-2.033848419045424,1.0,1
2017-10-26,-0.9738063160179294,-1.1932079089524572,-0.9827112158700898,-1.4510775543870442,1.0,1
2017-10-27,-1.1912217023688896,-1.65136837624608,-1.4032176470083542,-0.95170489728967,1.0,1
2017-10-30,-1.0449009782608667,-1.526873217989105,-1.4021495105229236,-1.6453389845502422,1.0,1
2017-10-31,-1.352258779092834,-1.9679583928015487,-1.959276758832161,-1.242085389862834,1.0,1
2017-11-01,-1.6149927303491256,-2.487058534355606,-1.799203687030567,-2.336982302539343,1.0,1
2017-11-02,-1.6516491634017982,-2.756239941992141,-1.882121534513454,-3.0,1.0,1
2017-11-03,-1.9026377592818968,-2.6887633092825025,-2.076847803084611,-2.7306167287716616,1.0,1
2017-11-06,-1.5590688618736377,-2.4271179892324994,-1.7519445839005428,-3.0,1.0,1
2017-11-07,-1.108007119545359,-1.982581895901556,-1.3533726632623448,-3.0,1.0,1
2017-11-08,-0.9723108918307484,-2.0671380157626174,-1.4435955868425834,-3.0,1.0,1
2017-11-09,-0.7992547208655126,-2.339149870913091,-1.0205887985478057,-2.404231969664325,1.0,1
2017-11-10,-0.6953767811631614,-2.1973913254198707,-1.022283120666989,-1.9640900810363016,1.0,1
2017-11-13,-0.5719579220692926,-2.073843114068474,-0.8339142003934722,-1.470228990415431,1.0,1
2017-11-14,-0.48667081577841,-1.7525007165508826,-0.3201952573866622,-1.1258716240801814,1.0,1
2017-11-15,-0.3665039661263457,-1.8333871227070264,0.1280381736648522,-0.7524345003902482,1.0,1
2017-11-16,-0.1773409791813918,-1.5256467852110849,0.9281413620734186,-0.5005595319270856,1.0,1
2017-11-17,0.1413527533567595,-1.3274902268644089,1.931862299062963,-0.4388971516617575,1.0,1
2017-11-20,-0.0820013627624413,-1.3228898491863748,1.973929556380246,-0.6783744044016194,1.0,1
2017-11-21,-0.0099948264755494,-1.4119984457016903,1.6194213018067722,-1.0574766465058665,1.0,1
2017-11-22,-0.0046390803113914,-1.2096333103766108,1.973929556380246,-0.6921444379105418,1.0,1
2017-11-23,0.2229613423043247,-1.1095066750966824,1.9574331825288465,-0.2610512532618599,1.0,1
2017-11-24,0.1984960225155969,-1.1050075243652786,1.927861809713471,-0.3286675037937506,1.0,1
2017-11-27,0.581033810642847,-0.6115617358701968,1.924775089739284,-0.0126065059758067,1.0,1
2017-11-28,0.929188435945166,-0.2199904771891699,1.9717012428652128,-0.4673045128485954,1.0,1
2017-11-29,0.7821777150320639,-0.1288867022367111,1.973929556380246,-0.8067097252425076,1.0,1
2017-11-30,0.9330335539513872,0.0599323104126515,1.8843893004372845,-0.7054208609673448,1.0,1
2017-12-01,0.908087962119061,-0.0515905021574409,1.787381185050264,-0.6285201070737759,1.0,1
2017-12-04,1.0803407684061577,-0.2619035812786936,1.8468129567286355,-0.2371003235053459,0.0,0
2017-12-05,1.3981069605205745,0.1315018590193823,1.58411927770136,-0.2845748960013724,0.0,0
2017-12-06,0.9916924183284042,0.2218867339088849,1.4167181634966002,-0.6570835916926783,0.0,0
2017-12-07,0.9177685996361948,-0.1978669199791423,1.4221149467610406,-1.4349616423766929,0.0,0
2017-12-08,0.9058111133919986,0.2030081717814821,1.2817182969610317,-0.9730962911890794,0.0,0
2017-12-11,0.8414817295297118,-0.22792906798353,1.2137823739701572,-0.5622228113066863,1.0,1
2017-12-12,0.2439212542533251,-0.3461079785368687,0.6844106651721334,-0.2155439751523924,1.0,1
2017-12-13,0.0161462813573204,-0.4675798031244906,0.6724621349542723,-2.0204310597618824,1.0,1
2017-12-14,-0.0947468127489339,-0.9198026979554756,0.0059433943244918,-2.047013397925814,1.0,1
2017-12-15,0.365784669084033,-0.2843287436062534,0.2611681407585307,-1.7320445287312078,1.0,1
2017-12-18,0.4262149930134776,-0.3040421962824701,0.1023617341253875,-2.0418283991768043,1.0,1
2017-12-19,0.7217663523059284,-0.0890217145937955,-0.4659947191682288,-1.5884969233454935,1.0,1
2017-12-20,0.5060105344917272,-0.3417219457965494,-0.2537563794715478,-1.6004526744197298,1.0,1
2017-12-21,0.4929856095558166,-0.3557056271640751,-0.3709393925909187,-1.5584777032462185,1.0,1
2017-12-22,0.2562057118228476,-0.249918012943612,-0.3903449086559428,-1.0208474624986743,1.0,1
2017-12-25,0.1101390221185504,-0.7595090790922876,-1.154068414236449,-1.1499078915857384,1.0,1
2017-12-26,-0.1440098936779601,-1.0362280282396117,-1.164405277018964,-0.9900934080328726,1.0,1
2017-12-27,-0.0040883795636247,-0.8079654085123743,-0.6807083247202402,-1.2079326067381917,1.0,1
2017-12-28,-0.0606810334983884,-0.7048865556727134,-0.6569280223853561,-0.9228228104002012,1.0,1
2017-12-29,0.1178855572824021,-0.4592755630484948,-0.6662633042029885,-0.5360130849660126,1.0,1
2018-01-02,0.2056162380026598,0.0731326464782513,-0.6766541590131444,-0.4084573658927521,1.0,1
2018-01-03,0.4517345089221479,0.2943572895996264,-0.4920360369072533,-0.150017876447666,1.0,1
2018-01-04,0.7060377394867828,0.4457190026199781,0.0047403481919991,-0.1983533612125989,1.0,1
2018-01-05,1.17589385530177,0.9218077475591788,0.4145587935002505,-0.2655459872382596,1.0,1
2018-01-08,0.8572019773080084,0.7427640654486916,0.1055203800260267,-0.7331996709115824,1.0,1
2018-01-09,1.21724927800947,0.5644504054149425,0.3696175917239361,-0.9382450303447488,1.0,1
2018-01-10,1.513905712542352,1.6921229528656234,1.39321410003646,-1.1104389198703415,1.0,1
2018-01-11,1.6022090209900954,1.492378498192537,1.3377106374871472,-1.183588912037338,1.0,1
2018-01-12,1.6147189270813964,1.303458900868682,1.5575010743115656,-0.9286988703842493,1.0,1
2018-01-15,1.251230007481789,1.912164057257336,1.1752380595222836,-0.5953348311650066,1.0,1
2018-01-16,1.6403080473469167,1.8623910436242876,1.500851543409813,-0.8556811097460985,1.0,1
2018-01-17,1.4982641108300798,1.661052788265694,1.2640597348816298,-1.1665647539874862,1.0,1
2018-01-18,0.3567401850516742,0.3739899851920526,0.298430663711053,-0.6575275616002729,1.0,1
2018-01-19,0.5358085981239821,0.6804167998051901,0.0257610216762753,-3.0,1.0,1
2018-01-22,0.6370072047915906,0.66600607027874,0.5723752218952824,-3.0,1.0,1
2018-01-23,0.7827235178041616,0.8172697635131687,0.1258285971494604,-2.556034591021984,1.0,1
2018-01-24,2.155894514442516,1.4522981009269111,1.2119123541707726,-2.07208531948243,1.0,1
2018-01-25,2.155894514442516,1.4394791969865128,0.8428581577146873,-3.0,1.0,1
2018-01-26,1.2019184910427738,0.4283853861563356,-0.6388677931344763,-3.0,0.0,0
2018-01-29,1.3181388794956783,0.2501320677074901,-0.5878049809822837,-3.0,0.0,0
2018-01-30,1.0986433652633252,-0.0945152872277025,-0.8070122254628062,-3.0,0.0,0
2018-01-31,1.2575912429450868,-0.267431080870239,-0.4432913944479429,-2.952429239062499,0.0,0
2018-02-01,0.8196231023530975,-0.7722006559322085,-0.3526467446712316,-2.8906342411653565,0.0,0
2018-02-02,0.2104437329799963,-1.2683625428404643,-0.929380028775838,-2.832868002011365,0.0,0
2018-02-05,0.1580267623463114,-1.2577397414138196,-0.8745598199433986,-2.779479240887144,0.0,0
2018-02-06,-1.6209032653004678,-2.378189883564641,-2.0457431948495377,-2.5459795522233,0.0,0
2018-02-07,-3.0,-2.9439613246584604,-2.5738159784381747,-2.687713228811257,0.0,0
2018-02-08,-1.9850167006368125,-2.5579231989546374,-2.5738159784381747,-2.643282801399581,0.0,0
2018-02-09,-2.2201514328161345,-2.643407584148604,-2.573574693852354,-2.598706685944781,1.0,1
2018-02-12,-2.497891140433914,-2.864831376311429,-2.5738159784381747,-2.5567440725684847,1.0,1
2018-02-13,-1.5963903175927237,-2.211545477609287,-2.4575586745248925,-2.51633596037342,1.0,1
2018-02-21,-0.9710941365566916,-1.298630634668596,-2.3890975815684845,-2.477450755815533,1.0,1
2018-02-22,-0.4896595392988129,-0.8403676806011514,-2.1941725467012003,-2.294943942830041,1.0,1
2018-02-23,-0.8122076509945418,-0.8295921384332621,-1.738050237197327,-1.9547194290728829,1.0,1
2018-02-26,-0.3465852366177361,-0.6691673438578899,-1.5971369625386285,-1.744441355083346,1.0,1
2018-02-27,-0.5647705132563695,-1.1069236864496226,-0.2932169691826942,-1.5072729322456628,1.0,1
2018-02-28,-0.5376111663747662,-1.389911673217499,-0.2314612473884582,-1.2861707885204503,1.0,1
2018-03-01,-0.4834282285536132,-1.5179828558320334,-0.9145783347742446,-0.9309552387861348,1.0,1
2018-03-02,-0.6778886154122873,-1.2058502309597987,-0.0696672546312752,-0.6480182511935599,1.0,1
2018-03-05,-0.4134021195635797,-1.1912629766498737,0.4753151470526583,-0.560645289685545,1.0,1
2018-03-06,-0.8075778050491916,-2.180791733527907,0.5605524031957423,-0.4355583734360638,1.0,1
2018-03-07,-0.3701507252501962,-1.7144318935047551,1.3058993189563477,-0.5604753870164508,1.0,1
2018-03-08,-0.3832705252401355,-1.9661614148049376,0.7145949684052203,-0.5160814166858239,1.0,1
2018-03-09,-0.2843467683937456,-1.9292030877263868,0.8294038683830212,-0.2874203190537077,1.0,1
2018-03-12,-0.3475566632279001,-1.7571229836212612,0.7272943322017434,-0.1236877777216689,1.0,1
2018-03-13,-0.4656405368123796,-1.5906926789099345,0.769572416222718,0.0083940031882468,1.0,1
2018-03-14,-0.2598206756916899,-1.2919651098617255,0.864436242158231,0.0730514087096001,1.0,1
2018-03-15,-0.0344627577864353,-1.54792855814802,0.637645563126061,0.1368440692903373,1.0,1
2018-03-16,-0.0484110945184541,-1.388565553920372,0.8591724775889721,0.177094879633318,1.0,1
2018-03-19,-0.1258083060580163,-1.504407218396583,0.5253887149407462,0.3249842616530381,1.0,1
2018-03-20,-0.1299774556112093,-1.347221508032893,0.7494497420911721,0.4004095878809621,1.0,1
2018-03-21,-0.2178183601497841,-1.328003304717328,-0.0239335346782749,0.5205930170657362,1.0,1
2018-03-22,0.0352118746248459,-1.04009853062701,0.4594620738106484,0.5554587703734761,1.0,1
2018-03-23,-0.1123327997491898,-1.2967019161896998,0.0669762052249884,0.5269719630835624,1.0,1
2018-03-26,-0.6234838662479697,-1.546781319116279,-0.7167906584613999,0.512527657591274,1.0,1
2018-03-27,-0.5928514029051564,-1.3896317825636948,0.1990714284087797,0.0933645895473371,1.0,1
2018-03-28,-0.6729573279398949,-1.2349663064425482,-0.4216280503884798,0.255160988306098,1.0,1
2018-03-29,-0.7716841009600413,-1.7513608911390148,-0.8401583697450141,0.3128973006877379,1.0,1
2018-03-30,-0.8763119356425607,-1.7217454300888473,-0.9334608884436764,0.3415854645540024,1.0,1
2018-04-02,-0.5766589216023178,-1.952877008906717,-0.2113051028854267,0.3560137199652327,1.0,1
2018-04-03,-0.3464683656565145,-1.399580698909524,0.015133302671606,0.349688709525396,1.0,1
2018-04-04,-0.3434209758069763,-0.7858400351055803,0.8312257015204374,0.3777055493243006,1.0,1
2018-04-05,-0.1643141224538771,-1.0131512171508514,0.3598883886536356,0.5057007166133951,1.0,1
2018-04-06,0.1276556650961525,-0.7616081682481138,-0.0440522683521416,0.5359090441557527,1.0,1
2018-04-09,0.3006216543940551,-0.3936420377463918,0.7214567533198691,0.4977868923097744,0.0,0
2018-04-10,0.2199738587960746,-0.3868469988480886,0.5033970785729114,0.5232253612693486,0.0,0
2018-04-11,-0.2979450478594962,-0.9771960142313192,0.430534268139025,0.5928414015241722,0.0,0
2018-04-12,-1.1030788156232731,-1.5520635196900625,-0.4727218424228847,0.1778586928569181,0.0,0
2018-04-13,-0.9796924771950252,-1.409210006303226,-0.3941778794216523,-0.5599001581572769,0.0,0
2018-04-16,-1.2551818867655904,-1.8467821392089243,-0.4125707453654733,-0.3151948978881222,0.0,0
2018-04-17,-1.281972546843959,-1.468243150035949,-0.9509215358723836,-0.3675118286806427,0.0,0
2018-04-18,-1.040623526749154,-1.2178090760497466,-1.0998160117187676,-0.1845435306888015,0.0,0
2018-04-19,-1.3177200608820656,-1.7653775488031418,-1.0517983703419425,-0.064101634953764,0.0,0
2018-04-20,-2.0668721817372355,-1.950259813323369,-1.816270348674654,-0.1699847498508878,0.0,0
2018-04-23,-1.6414450487670549,-2.014505638262837,-1.7425211042255164,-0.878809408424478,0.0,0
2018-04-24,-2.6465749569253454,-2.5934455945295327,-1.7991518343503363,-0.7192302281803403,0.0,0
2018-04-26,-2.707590794173317,-2.607170614045925,-1.8220366822291136,-1.7189906696699184,0.0,0
2018-04-27,-3.0,-2.891319281794125,-1.725752865083506,-1.4554789200073086,0.0,0
2018-05-02,-2.69638198728718,-2.499107642460077,-1.8588842702899724,-1.8678594997891105,0.0,0
2018-05-03,-2.935598301642277,-2.508038799331922,-1.9805916029292785,-1.5428907042747906,0.0,0
2018-05-04,-2.817420644783017,-2.602478222840938,-2.1432168377814698,-1.5641555330720571,0.0,0
2018-05-07,-2.5764179038996997,-2.248474209400806,-2.081597645410424,-1.201208000391037,0.0,0
